index,mean,std,percentile,name,mean hue,std hue
24,133.067796610169,33.646581758048,0.0539428571428571,C:\opencv\nonwhite\0.4\0.460\0.460_CV001_StoneImage112_2019-11-26_183636.JPG,0.366346875593168,0.668218926920262
25,129.547432379459,31.6471217518524,0.0546642857142857,C:\opencv\nonwhite\0.4\0.460\0.460_CV001_StoneImage36_2019-11-26_183636.JPG,0.417050164902247,0.705293135070889
26,130.363075737136,33.9598479428655,0.0555964285714286,C:\opencv\nonwhite\0.4\0.460\0.460_CV001_StoneImage74_2019-11-26_183636.JPG,0.421070182019013,0.689141506951515
27,136.66120883803,26.396943107428,0.058675,C:\opencv\nonwhite\0.4\0.462\0.462_CV001_StoneImage112_2019-11-26_183758.JPG,0.236881467544138,0.510294024076373
28,148.675714579478,33.8888997044781,0.0521035714285714,C:\opencv\nonwhite\0.4\0.462\0.462_CV001_StoneImage36_2019-11-26_183758.JPG,0.137797876354882,0.35111108033205
29,141.990086441395,28.0773927767578,0.0590821428571429,C:\opencv\nonwhite\0.4\0.462\0.462_CV001_StoneImage74_2019-11-26_183758.JPG,0.169733647554978,0.394351647736266
30,139.149649458254,35.0812919399051,0.0560357142857143,C:\opencv\nonwhite\0.4\0.464\0.464_CV001_StoneImage112_2019-11-26_183903.JPG,0.294885260885855,0.552304933581076
31,143.692149136102,36.3261043650388,0.0589107142857143,C:\opencv\nonwhite\0.4\0.464\0.464_CV001_StoneImage36_2019-11-26_183903.JPG,0.330351225052894,0.653538913932734
32,148.806641123883,38.0331478980801,0.0559285714285714,C:\opencv\nonwhite\0.4\0.464\0.464_CV001_StoneImage74_2019-11-26_183903.JPG,0.224514085355229,0.483560113566661
33,136.84875477186,34.4096220032001,0.0589392857142857,C:\opencv\nonwhite\0.5\0.505\0.505_CV001_StoneImage113_2019-11-26_183455.JPG,0.376724154133472,0.688893978210678
34,130.948010150399,28.0737434297063,0.0577035714285714,C:\opencv\nonwhite\0.5\0.505\0.505_CV001_StoneImage37_2019-11-26_183455.JPG,0.39529684513946,0.678332970404856
35,132.957374461109,32.0557381595068,0.0588178571428571,C:\opencv\nonwhite\0.5\0.505\0.505_CV001_StoneImage75_2019-11-26_183455.JPG,0.39897456780695,0.694962728779718
36,145.213687600644,29.3762498137858,0.0665357142857143,C:\opencv\nonwhite\0.5\0.571\0.571_CV001_StoneImage113_2019-11-26_184112.JPG,0.11624241083679,0.306009227541576
37,131.857664018829,34.7977205947665,0.0606964285714286,C:\opencv\nonwhite\0.5\0.571\0.571_CV001_StoneImage37_2019-11-26_184112.JPG,0.598540845651217,0.806784200299948
38,142.253308530428,30.4841966712886,0.0671964285714286,C:\opencv\nonwhite\0.5\0.571\0.571_CV001_StoneImage75_2019-11-26_184112.JPG,0.20743504083217,0.513119329298335
39,140.548089700997,34.7630101318509,0.086,C:\opencv\nonwhite\0.8\0.812\0.812_CV001_StoneImage112_2019-11-26_183941.JPG,0.314697031021212,0.582870013933265
40,134.282891174878,32.4984473914075,0.0791571428571429,C:\opencv\nonwhite\0.8\0.812\0.812_CV001_StoneImage36_2019-11-26_183941.JPG,0.312872210846682,0.568854602766126
41,133.189020735946,28.0317143319169,0.0893892857142857,C:\opencv\nonwhite\0.8\0.812\0.812_CV001_StoneImage74_2019-11-26_183941.JPG,0.272564562025143,0.50216297600572
42,153.203417286998,22.9504785127739,0.0925964285714286,C:\opencv\nonwhite\00\00\00_CV022_StoneImage112_2016-12-06_143852.JPG,0.0955215905547927,0.363143955583833
43,164.000926817096,26.1829565431924,0.100189285714286,C:\opencv\nonwhite\00\00\00_CV022_StoneImage36_2016-12-06_143852.JPG,0.0511730394464052,0.288480962881598
44,165.935895538951,21.2270197925799,0.09655,C:\opencv\nonwhite\00\00\00_CV022_StoneImage74_2016-12-06_143852.JPG,0.0267347048711419,0.184442952748787
45,178.61621058023,18.914087724803,0.195242857142857,C:\opencv\nonwhite\000\0000014138\0000014138_CV022_StoneImage113_2017-03-20_122908.JPG,0.0311444641258148,0.216620782254827
46,176.911631060134,23.4887443472006,0.194921428571429,C:\opencv\nonwhite\000\0000014138\0000014138_CV022_StoneImage37_2017-03-20_122908.JPG,0.0719937134909051,0.35646744111761
47,174.631809180918,22.9193264436294,0.198392857142857,C:\opencv\nonwhite\000\0000014138\0000014138_CV022_StoneImage75_2017-03-20_122908.JPG,0.0746098066257723,0.357100913122241
48,170.488361994094,20.4552811956146,0.0411214285714286,C:\opencv\nonwhite\000\0000371325\0000371325_CV016_StoneImage113_2017-05-12_060024.JPG,0.0292027046581766,0.207095615884075
49,172.609048825225,23.6613368442676,0.0408892857142857,C:\opencv\nonwhite\000\0000371325\0000371325_CV016_StoneImage37_2017-05-12_060024.JPG,0.065849663156221,0.338480618036712
50,171.875319584115,24.5155283323582,0.0419071428571429,C:\opencv\nonwhite\000\0000371325\0000371325_CV016_StoneImage75_2017-05-12_060024.JPG,0.0775282370736503,0.362991021152492
51,177.240566037736,20.2430554546727,0.0469428571428571,C:\opencv\nonwhite\000\0000393892\0000393892_CV010_StoneImage112_2017-08-02_201915.JPG,0.0568976113610136,0.305183063132267
52,175.073969249598,20.7013962403058,0.0466892857142857,C:\opencv\nonwhite\000\0000393892\0000393892_CV010_StoneImage36_2017-08-02_201915.JPG,0.0652126467565145,0.336371931080099
53,178.171919114842,20.1311716550247,0.0468035714285714,C:\opencv\nonwhite\000\0000393892\0000393892_CV010_StoneImage74_2017-08-02_201915.JPG,0.0451797164573506,0.258283247221459
54,170.078387630293,25.3162528812782,0.0928535714285714,C:\opencv\nonwhite\000\0000394020\0000394020_CV010_StoneImage112_2017-08-02_194940.JPG,0.0939059296423661,0.394007528868629
55,167.410351839773,23.3444932306803,0.0930821428571429,C:\opencv\nonwhite\000\0000394020\0000394020_CV010_StoneImage36_2017-08-02_194940.JPG,0.0856619384929242,0.37272229834025
56,171.198158970246,28.1943307039165,0.0935035714285714,C:\opencv\nonwhite\000\0000394020\0000394020_CV010_StoneImage74_2017-08-02_194940.JPG,0.108556699536224,0.43317141010346
57,178.385309949644,21.6664801016878,0.0411357142857143,C:\opencv\nonwhite\000\0000426185\0000426185_CV034_StoneImage112_2017-05-05_031622.JPG,0.0492192601383557,0.293076973636455
58,182.811879507849,18.4613252292718,0.0420892857142857,C:\opencv\nonwhite\000\0000426185\0000426185_CV034_StoneImage36_2017-05-05_031622.JPG,0.00938040036552475,0.101249817708356
59,181.666383051136,22.9108135238504,0.041975,C:\opencv\nonwhite\000\0000426185\0000426185_CV034_StoneImage74_2017-05-05_031622.JPG,0.0636895484056975,0.324878861722221
60,162.016759474509,24.1163257432566,0.132121428571429,C:\opencv\nonwhite\000\0000576086\0000576086_CV022_StoneImage112_2017-05-16_084140.JPG,0.0781551735414581,0.367321294040121
61,164.522404811926,25.0533004827243,0.124096428571429,C:\opencv\nonwhite\000\0000576086\0000576086_CV022_StoneImage36_2017-05-16_084140.JPG,0.0666967144059731,0.343269706648869
62,165.774860083287,26.1592007785797,0.134646428571429,C:\opencv\nonwhite\000\0000576086\0000576086_CV022_StoneImage74_2017-05-16_084140.JPG,0.110026228612907,0.43159778577831
63,164.555630051775,22.9662070640635,0.0958821428571429,C:\opencv\nonwhite\000\0000576139\0000576139_CV022_StoneImage112_2017-05-17_083804.JPG,0.0632246322636176,0.321685061539718
64,169.035927682048,21.1254743868598,0.0926464285714286,C:\opencv\nonwhite\000\0000576139\0000576139_CV022_StoneImage36_2017-05-17_083804.JPG,0.05110112519103,0.285820440139464
65,165.543880347085,22.2266230872023,0.0938428571428571,C:\opencv\nonwhite\000\0000576139\0000576139_CV022_StoneImage74_2017-05-17_083804.JPG,0.0857879638422262,0.389715237654025
66,175.573737234811,25.4024489819352,0.103867857142857,C:\opencv\nonwhite\000\0000588507\0000588507_CV022_StoneImage112_2017-05-09_114400.JPG,0.0895835716816947,0.400285939497793
67,182.654959394739,21.8327069463311,0.102907142857143,C:\opencv\nonwhite\000\0000588507\0000588507_CV022_StoneImage36_2017-05-09_114400.JPG,0.0397590260172064,0.227330890936872
68,180.994526678141,17.1042587421016,0.10375,C:\opencv\nonwhite\000\0000588507\0000588507_CV022_StoneImage74_2017-05-09_114400.JPG,0.0211636183039864,0.173671437504587
69,178.634762209426,18.0253316560172,0.0837321428571429,C:\opencv\nonwhite\000\0000827306\0000827306_CV001_StoneImage112_2018-02-07_224341.JPG,0.0200168436197693,0.161540089284431
70,185.972949473481,25.8170615517659,0.0739357142857143,C:\opencv\nonwhite\000\0000827306\0000827306_CV001_StoneImage36_2018-02-07_224341.JPG,0.0168000010803827,0.147744338658588
71,178.676428663989,20.6659620872251,0.0826821428571429,C:\opencv\nonwhite\000\0000827306\0000827306_CV001_StoneImage74_2018-02-07_224341.JPG,0.0253267966121809,0.194911461877707
72,179.060587302201,27.4127569859625,0.0923107142857143,C:\opencv\nonwhite\000\0000828044\0000828044_CV001_StoneImage113_2018-02-07_233340.JPG,0.0973830029408923,0.408616003476746
73,183.012701682115,23.7436105239231,0.0936321428571429,C:\opencv\nonwhite\000\0000828044\0000828044_CV001_StoneImage37_2018-02-07_233340.JPG,0.0247616859854025,0.196029825448647
74,181.646334445851,23.2889635277915,0.0930964285714286,C:\opencv\nonwhite\000\0000828044\0000828044_CV001_StoneImage75_2018-02-07_233340.JPG,0.057085383981314,0.317632296025215
75,183.141132433572,24.1307388050182,0.0677428571428571,C:\opencv\nonwhite\000\0000962424\0000962424_CV041_StoneImage113_2018-04-02_223615.JPG,0.0695225848365501,0.340495517973089
76,178.160192,14.5018487967271,0.0558035714285714,C:\opencv\nonwhite\000\0000962424\0000962424_CV041_StoneImage37_2018-04-02_223615.JPG,0.013976748059973,0.126502688930041
77,178.760664543127,18.6004118536339,0.0571821428571429,C:\opencv\nonwhite\000\0000962424\0000962424_CV041_StoneImage75_2018-04-02_223615.JPG,0.0112175773819235,0.112120162622061
78,97.5689526051139,37.958489642242,0.0667642857142857,C:\opencv\nonwhite\000\0000964714\0000964714_CV041_StoneImage111_2018-04-02_200542.JPG,0.898770309103159,0.740156025436515
79,90.747011698881,30.1507069515188,0.0561714285714286,C:\opencv\nonwhite\000\0000964714\0000964714_CV041_StoneImage36_2018-04-02_200542.JPG,0.904094030403585,0.720842497770625
80,90.1564407526273,32.3148965407002,0.0567535714285714,C:\opencv\nonwhite\000\0000964714\0000964714_CV041_StoneImage73_2018-04-02_200542.JPG,0.960416304119786,0.745021401812517
81,178.52808988764,20.0331223224047,0.0381428571428571,C:\opencv\nonwhite\000\0000978036\0000978036_CV041_StoneImage112_2018-04-03_011501.JPG,0.0359549962303539,0.227312713513829
82,179.297681239116,21.3639894884875,0.0389678571428571,C:\opencv\nonwhite\000\0000978036\0000978036_CV041_StoneImage36_2018-04-03_011501.JPG,0.0446455976342875,0.271168608152848
83,178.727518656716,24.0851511084643,0.0382857142857143,C:\opencv\nonwhite\000\0000978036\0000978036_CV041_StoneImage74_2018-04-03_011501.JPG,0.0726897210556262,0.351365538209395
84,176.829728344439,21.5852954551285,0.104517857142857,C:\opencv\nonwhite\000\0001021097\0001021097_CV021_StoneImage112_2017-06-28_122808.JPG,0.0471316345833528,0.247218989641123
85,181.522444751381,23.1508843569611,0.103428571428571,C:\opencv\nonwhite\000\0001021097\0001021097_CV021_StoneImage36_2017-06-28_122808.JPG,0.0493246076080857,0.293320400310989
86,177.476901987663,22.2877940881696,0.104214285714286,C:\opencv\nonwhite\000\0001021097\0001021097_CV021_StoneImage74_2017-06-28_122808.JPG,0.0543587645050435,0.29875670927934
87,178.661443494777,21.3601853853903,0.0827357142857143,C:\opencv\nonwhite\000\0001138528\0001138528_CV041_StoneImage111_2019-03-07_151734.JPG,0.0232719685545902,0.180924433245168
88,177.005631118427,27.3483685289506,0.08245,C:\opencv\nonwhite\000\0001138528\0001138528_CV041_StoneImage36_2019-03-07_151734.JPG,0.0727794667406238,0.352835623047112
89,176.56254849556,24.4294183303839,0.08285,C:\opencv\nonwhite\000\0001138528\0001138528_CV041_StoneImage73_2019-03-07_151734.JPG,0.0642057060579053,0.329648267355648
90,172.743243903631,23.2024052717146,0.0730821428571429,C:\opencv\nonwhite\000\0001693479\0001693479_CV021_StoneImage113_2017-09-10_111903.JPG,0.0578495097360315,0.303319221994639
91,173.585895655624,22.9599349046864,0.0720142857142857,C:\opencv\nonwhite\000\0001693479\0001693479_CV021_StoneImage37_2017-09-10_111903.JPG,0.0445997213144858,0.265878484606623
92,173.126185266229,23.010279576039,0.0734464285714286,C:\opencv\nonwhite\000\0001693479\0001693479_CV021_StoneImage75_2017-09-10_111903.JPG,0.0404908459494516,0.249986098084893
93,158.459819845379,28.0477463526441,0.151060714285714,C:\opencv\nonwhite\000\0001954939\0001954939_CV022_StoneImage112_2017-10-09_121031.JPG,0.0887616374965641,0.397006046050243
94,164.847719376891,24.7712001968847,0.159339285714286,C:\opencv\nonwhite\000\0001954939\0001954939_CV022_StoneImage36_2017-10-09_121031.JPG,0.0831799024734187,0.382208574883954
95,160.83919586338,24.3648521053699,0.154025,C:\opencv\nonwhite\000\0001954939\0001954939_CV022_StoneImage74_2017-10-09_121031.JPG,0.135288541470361,0.4812642958116
96,169.165176853,21.6312851391362,0.0835035714285714,C:\opencv\nonwhite\000\0001964885\0001964885_CV021_StoneImage111_2017-09-28_113138.JPG,0.0460034234606619,0.288337088729845
97,169.640077911237,27.9508944294268,0.0770107142857143,C:\opencv\nonwhite\000\0001964885\0001964885_CV021_StoneImage36_2017-09-28_113138.JPG,0.0334178755466457,0.241831507816451
98,170.752703445748,26.0521171665005,0.0779428571428571,C:\opencv\nonwhite\000\0001964885\0001964885_CV021_StoneImage73_2017-09-28_113138.JPG,0.0548680161157804,0.308849409506702
99,178.597936610287,22.6100611244758,0.0720035714285714,C:\opencv\nonwhite\000\0002205263\0002205263_CV002_StoneImage112_2017-10-27_045331.JPG,0.0619695047547732,0.314612715509653
100,176.209163346614,22.9410746060615,0.0717142857142857,C:\opencv\nonwhite\000\0002205263\0002205263_CV002_StoneImage36_2017-10-27_045331.JPG,0.0812668277527221,0.376246211412497
101,179.427935723115,19.6272019511435,0.0722321428571429,C:\opencv\nonwhite\000\0002205263\0002205263_CV002_StoneImage74_2017-10-27_045331.JPG,0.0447758308746743,0.264954172013839
102,161.915276851234,25.6004611057772,0.101717857142857,C:\opencv\nonwhite\000\0002456019\0002456019_CV017_StoneImage113_2017-12-14_055525.JPG,0.073103617175712,0.338326664577277
103,166.781833043107,24.5212126688428,0.100496428571429,C:\opencv\nonwhite\000\0002456019\0002456019_CV017_StoneImage37_2017-12-14_055525.JPG,0.0423867937349655,0.252636096982074
104,165.020903993909,23.2720891941447,0.103192857142857,C:\opencv\nonwhite\000\0002456019\0002456019_CV017_StoneImage75_2017-12-14_055525.JPG,0.0516914169276447,0.282198769722038
105,166.907405595774,20.9209734863779,0.0730142857142857,C:\opencv\nonwhite\000\0002742104\0002742104_CV017_StoneImage112_2018-01-15_073420.JPG,0.0135770150639652,0.113449370733371
106,178.136300163924,22.5295561459944,0.058825,C:\opencv\nonwhite\000\0002742104\0002742104_CV017_StoneImage36_2018-01-15_073420.JPG,0.0122909548561726,0.117038596877932
107,165.634237845616,22.2463152922452,0.0694928571428571,C:\opencv\nonwhite\000\0002742104\0002742104_CV017_StoneImage74_2018-01-15_073420.JPG,0.0249086161398474,0.192415814410568
108,179.446199358203,24.2466726950019,0.0712285714285714,C:\opencv\nonwhite\000\0002801970\0002801970_CV017_StoneImage112_2018-01-18_040129.JPG,0.0636668471353709,0.328391399215833
109,176.976393895995,22.4014864397426,0.0723178571428571,C:\opencv\nonwhite\000\0002801970\0002801970_CV017_StoneImage36_2018-01-18_040129.JPG,0.0593867184552271,0.317715689758754
110,178.910515873016,24.4832816405931,0.072,C:\opencv\nonwhite\000\0002801970\0002801970_CV017_StoneImage74_2018-01-18_040129.JPG,0.0618774236569791,0.327085940515466
111,165.41485252809,23.3649925382509,0.0406857142857143,C:\opencv\nonwhite\000\0002860517\0002860517_CV017_StoneImage113_2018-01-24_091408.JPG,0.0683927998948586,0.328429982450434
112,163.528469903245,25.4817481068134,0.0417107142857143,C:\opencv\nonwhite\000\0002860517\0002860517_CV017_StoneImage37_2018-01-24_091408.JPG,0.112244611379742,0.424791746595851
113,165.918267976698,26.1488837699676,0.041075,C:\opencv\nonwhite\000\0002860517\0002860517_CV017_StoneImage75_2018-01-24_091408.JPG,0.0917717184788443,0.392864476233236
114,117.971020106342,26.9971268648717,0.101425,C:\opencv\nonwhite\000\0002954255\0002954255_CV001_StoneImage113_2018-02-07_205027.JPG,0.534060975901705,0.640938256787695
115,109.174256267817,29.2155205217716,0.0977214285714286,C:\opencv\nonwhite\000\0002954255\0002954255_CV001_StoneImage37_2018-02-07_205027.JPG,0.768175003440075,0.735228892132871
116,117.170979573981,24.9143083346406,0.106132142857143,C:\opencv\nonwhite\000\0002954255\0002954255_CV001_StoneImage75_2018-02-07_205027.JPG,0.582182139743021,0.678585661429768
117,166.202612726507,23.3643251870429,0.042375,C:\opencv\nonwhite\000\0003388242\0003388242_CV014_StoneImage111_2018-03-13_061831.JPG,0.0936036171597345,0.398211419577118
118,168.299186578546,24.4957943196075,0.04215,C:\opencv\nonwhite\000\0003388242\0003388242_CV014_StoneImage36_2018-03-13_061831.JPG,0.106395182036204,0.425779156947924
119,171.515365625266,27.1873835539351,0.0419535714285714,C:\opencv\nonwhite\000\0003388242\0003388242_CV014_StoneImage73_2018-03-13_061831.JPG,0.105666905706719,0.419744975327069
120,172.629961480489,22.7290658352902,0.04265,C:\opencv\nonwhite\000\0003388249\0003388249_CV014_StoneImage112_2018-03-14_030437.JPG,0.0731823429637779,0.357342023174637
121,173.335475687104,23.0231323473239,0.0422321428571429,C:\opencv\nonwhite\000\0003388249\0003388249_CV014_StoneImage36_2018-03-14_030437.JPG,0.0739000153609764,0.363265368565132
122,172.914661560236,23.1383741508873,0.0428964285714286,C:\opencv\nonwhite\000\0003388249\0003388249_CV014_StoneImage74_2018-03-14_030437.JPG,0.0786810024122017,0.372396357649018
123,173.073292469352,19.9288613417465,0.0407857142857143,C:\opencv\nonwhite\000\0003388314\0003388314_CV014_StoneImage113_2018-03-13_073851.JPG,0.0289036503646533,0.189163575090917
124,172.442344045369,24.7794755887449,0.0415642857142857,C:\opencv\nonwhite\000\0003388314\0003388314_CV014_StoneImage37_2018-03-13_073851.JPG,0.0747963247422858,0.352368627007015
125,174.019157088123,20.8007745277531,0.0410142857142857,C:\opencv\nonwhite\000\0003388314\0003388314_CV014_StoneImage75_2018-03-13_073851.JPG,0.0332862823325611,0.219094731386392
126,177.524389254119,18.6359248951875,0.0440035714285714,C:\opencv\nonwhite\000\0003388351\0003388351_CV014_StoneImage112_2018-03-14_030312.JPG,0.0220590573935898,0.174848626678898
127,172.727912621359,22.7562395336762,0.0441428571428571,C:\opencv\nonwhite\000\0003388351\0003388351_CV014_StoneImage36_2018-03-14_030312.JPG,0.0834003385968547,0.379537473806002
128,175.827508996401,22.3125501678858,0.0446607142857143,C:\opencv\nonwhite\000\0003388351\0003388351_CV014_StoneImage74_2018-03-14_030312.JPG,0.073105570848104,0.353873920364866
129,174.107621282071,20.9654095230307,0.0471892857142857,C:\opencv\nonwhite\000\0003388529\0003388529_CV014_StoneImage113_2018-03-13_062331.JPG,0.0577821902484041,0.314172067943561
130,177.710341706268,18.8396354351396,0.0473464285714286,C:\opencv\nonwhite\000\0003388529\0003388529_CV014_StoneImage37_2018-03-13_062331.JPG,0.0281816881364509,0.212943774698756
131,178.557442705629,22.1433575718032,0.0481535714285714,C:\opencv\nonwhite\000\0003388529\0003388529_CV014_StoneImage75_2018-03-13_062331.JPG,0.0523448117142072,0.294664902511729
132,171.270861833105,24.4171430328625,0.0574357142857143,C:\opencv\nonwhite\000\0003388608\0003388608_CV014_StoneImage112_2018-03-14_015637.JPG,0.0764349594365121,0.366446336035646
133,171.122206401288,23.9677458781387,0.0576892857142857,C:\opencv\nonwhite\000\0003388608\0003388608_CV014_StoneImage36_2018-03-14_015637.JPG,0.0779201906725001,0.359772227282256
134,173.271759975255,23.2287021788481,0.0577321428571429,C:\opencv\nonwhite\000\0003388608\0003388608_CV014_StoneImage74_2018-03-14_015637.JPG,0.0587061594516385,0.291435603768971
135,177.018020866266,19.1469216135371,0.0564821428571429,C:\opencv\nonwhite\000\0003388667\0003388667_CV014_StoneImage112_2018-03-14_025325.JPG,0.0177429947105754,0.140477562713261
136,175.632087748652,20.9692136236739,0.0576321428571429,C:\opencv\nonwhite\000\0003388667\0003388667_CV014_StoneImage36_2018-03-14_025325.JPG,0.0496250496532908,0.286619294049033
137,175.936049085964,22.9902585008022,0.0564607142857143,C:\opencv\nonwhite\000\0003388667\0003388667_CV014_StoneImage74_2018-03-14_025325.JPG,0.0620971945458738,0.32816255088499
138,178.956925263111,23.5992999945722,0.080425,C:\opencv\nonwhite\000\0003389033\0003389033_CV014_StoneImage111_2018-03-14_021003.JPG,0.0737898552440994,0.355915494744099
139,179.76400541272,21.4143280312551,0.0791785714285714,C:\opencv\nonwhite\000\0003389033\0003389033_CV014_StoneImage36_2018-03-14_021003.JPG,0.0412335917333136,0.260903404673284
140,178.2993104058,23.7827303740701,0.0807928571428571,C:\opencv\nonwhite\000\0003389033\0003389033_CV014_StoneImage73_2018-03-14_021003.JPG,0.0696566426311722,0.3385253308795
141,177.802578086267,23.8230627249604,0.0360178571428571,C:\opencv\nonwhite\000\0003419313\0003419313_CV014_StoneImage113_2018-03-13_031858.JPG,0.0716252677282165,0.348012097081225
142,179.978864068917,18.46220203466,0.0356535714285714,C:\opencv\nonwhite\000\0003419313\0003419313_CV014_StoneImage37_2018-03-13_031858.JPG,0.0188574060623315,0.133161923226798
143,177.648975512244,23.0587915179171,0.0357321428571429,C:\opencv\nonwhite\000\0003419313\0003419313_CV014_StoneImage75_2018-03-13_031858.JPG,0.0668918165506961,0.323406308890568
144,176.382547930478,22.4058949458083,0.0996607142857143,C:\opencv\nonwhite\000\0003419482\0003419482_CV014_StoneImage111_2018-03-14_031641.JPG,0.0599468521809565,0.313774140097374
145,176.279049707077,21.7466150569901,0.0993678571428571,C:\opencv\nonwhite\000\0003419482\0003419482_CV014_StoneImage113_2018-03-14_031545.JPG,0.0313058819332986,0.218412028099391
146,174.085931860834,20.9691080745018,0.0989571428571429,C:\opencv\nonwhite\000\0003419482\0003419482_CV014_StoneImage36_2018-03-14_031641.JPG,0.0504593503488922,0.291132639990588
147,175.671593783881,22.3955187873225,0.0988214285714286,C:\opencv\nonwhite\000\0003419482\0003419482_CV014_StoneImage37_2018-03-14_031545.JPG,0.0542202173139032,0.305164746107659
148,175.820099703779,19.7788492840633,0.0988642857142857,C:\opencv\nonwhite\000\0003419482\0003419482_CV014_StoneImage73_2018-03-14_031641.JPG,0.031780615450031,0.223203480099806
149,175.61696863858,19.8368641788265,0.0981642857142857,C:\opencv\nonwhite\000\0003419482\0003419482_CV014_StoneImage75_2018-03-14_031545.JPG,0.0350921415247361,0.233652599599094
150,177.693079408264,18.5682791621725,0.0420071428571429,C:\opencv\nonwhite\000\0003518242\0003518242_CV014_StoneImage112_2018-03-29_022329.JPG,0.0157412661154098,0.128100017171562
151,177.102467765349,21.7277010472822,0.041825,C:\opencv\nonwhite\000\0003518242\0003518242_CV014_StoneImage36_2018-03-29_022329.JPG,0.0468579476193874,0.282676456335874
152,175.434063592192,24.1133234879605,0.0418964285714286,C:\opencv\nonwhite\000\0003518242\0003518242_CV014_StoneImage74_2018-03-29_022329.JPG,0.0860093853433973,0.371950922698822
